chr1	1417658	1549149	6
chr1	2043653	2063244	1
chr1	2922757	2922816	0
chr1	3235900	3235959	1
chr1	3354713	3354772	1
chr1	3388727	3404441	1
chr1	3628652	3628711	1
chr1	4263499	4458182	0
chr1	4958499	5033321	0
chr1	5334068	5396176	0
chr1	5423886	5423945	0
chr1	5742588	5742647	0
chr1	6363701	6537496	5
chr1	6913573	6976647	1
chr1	7225096	7871366	3
chr1	8018845	8044954	1
chr1	8343754	8597804	2
chr1	9124551	9389984	4
chr1	10869096	10869155	0
chr1	11181682	11303452	2
chr1	13946474	14134679	1
chr1	16008307	16125588	4
chr1	18674315	18686796	1
chr1	19419800	19826022	7
chr1	20809150	20996700	7
chr1	21668088	22187609	7
chr1	27927633	28011702	3
chr1	31594955	31598923	0
chr1	41158961	41366489	3
chr1	45303803	45307152	1
chr1	54673099	55222631	9
chr1	60939472	61905320	1
chr1	64538290	64714537	2
chr1	67705387	69572791	9
chr1	83923008	89094147	29
chr1	92956486	93972848	8
chr1	103381480	103431911	1
chr1	110299252	110686912	7
chr1	117221744	119192827	12
chr1	119655992	119832652	1
chr1	147400637	147400685	1
chr1	147411534	147411593	1
chr1	153912047	153950752	5
chr1	154548165	155262692	33
chr1	166732069	166864323	2
chr1	168284060	168586732	2
chr1	169593222	169713184	4
chr1	171009116	171221216	5
chr1	175004176	175268435	2
chr1	179002040	180030724	13
chr1	184857562	186011727	6
chr1	192537006	193149179	8
chr1	197091967	197113811	1
chr1	198577644	199584994	1
chr1	200113731	203081206	43
chr1	217625765	217723148	1
chr1	221692622	222145174	1
chr1	223521035	223871214	3
chr1	226372825	228047249	13
chr1	230242018	230554547	2
chr1	230829506	230915958	3
chr1	232233214	233008234	2
chr1	236247458	236310073	1
chr1	236719382	236865492	2
chr1	237418348	237433932	1
chr1	238917049	239615755	1
chr1	239820768	240134843	1
chr1	241210722	241262068	1
chr1	243840526	243840585	1
chr1	243949931	244033798	1
chr1	244745425	244831765	2
chr1	244855363	245086749	3
chr10	4844945	6251331	20
chr10	14886416	15192429	9
chr10	24400270	25639569	7
chr10	27111945	27252237	1
chr10	28056899	30335014	8
chr10	55714219	55857931	1
chr10	68956325	69318200	1
chr10	76022993	76227760	1
chr10	88547275	88652138	1
chr10	98360775	99141797	9
chr10	102437474	102524276	1
chr10	103057520	103116536	1
chr10	103251585	103377947	4
chr10	104003098	105689488	31
chr10	116344641	117296684	4
chr10	120089648	120445385	3
chr10	123348506	123629597	2
chr10	124732812	124876906	3
chr10	125792404	126046582	1
chr10	128419465	128419517	0
chr10	129647981	129806374	2
chr10	131561314	133177605	4
chr11	3766291	4456574	7
chr11	6282812	6659230	15
chr11	10011063	10749516	7
chr11	17926636	19696051	27
chr11	22137148	22411095	2
chr11	24616945	25397242	1
chr11	31118027	31118086	1
chr11	31549640	31561279	1
chr11	31622079	31722681	1
chr11	31810497	31811619	1
chr11	31825724	31829141	1
chr11	34183241	35274523	9
chr11	36529830	36820677	4
chr11	44219317	44682116	3
chr11	46862005	46981371	3
chr11	47232210	47448882	8
chr11	62220043	62630253	30
chr11	66784014	67023899	4
chr11	68527728	68540732	1
chr11	71680927	76775568	62
chr11	78073254	79373069	3
chr11	103199536	103441625	1
chr11	104893427	105194452	5
chr11	107349817	108093259	13
chr11	117204668	117916946	7
chr11	120296802	120519630	4
chr11	124599108	124641109	4
chr11	125111368	125699001	10
chr11	125761210	125827872	4
chr11	127474555	127579051	0
chr12	885724	907501	1
chr12	1873430	1895657	1
chr12	2601894	2667263	1
chr12	2796078	2842333	1
chr12	2980907	3112486	4
chr12	6837831	7054359	15
chr12	12541776	13700709	15
chr12	16172099	17732435	4
chr12	21923986	22174586	2
chr12	32884789	33034791	3
chr12	39680812	40182822	4
chr12	53617808	54118309	18
chr12	61300950	62988901	3
chr12	66352279	66961857	7
chr12	70784677	70993235	2
chr12	76077478	77357997	6
chr12	77958537	79608098	2
chr12	80932263	81112850	3
chr12	100472357	100667758	4
chr12	105628455	108977383	21
chr12	112745336	113114331	4
chr12	114828057	114832670	1
chr12	116457223	116492163	1
chr12	116531212	116605386	1
chr12	122355664	122944265	12
chr13	32926238	33397752	4
chr13	35806613	37130151	9
chr13	38199035	39032633	2
chr13	39132754	39608336	3
chr13	41373641	41950091	7
chr13	44079532	44580310	3
chr13	48881438	50557804	16
chr13	64640033	64913525	0
chr13	73255678	74267715	6
chr13	91935331	92046713	0
chr13	98660269	99540898	6
chr13	101747941	101869748	1
chr13	109815005	111018573	4
chr13	113738466	114290587	13
chr14	21692670	21844595	3
chr14	21876973	21923767	1
chr14	23880114	23882492	1
chr14	24453274	25843700	48
chr14	28267736	29204879	0
chr14	36165220	36499370	2
chr14	37002653	37283221	3
chr14	37590543	37697705	3
chr14	38115849	38181546	1
chr14	55208170	55386966	2
chr14	59147175	59860886	1
chr14	60383769	61740337	12
chr14	62719418	64560246	7
chr14	75955395	78508765	34
chr14	79769657	79928269	1
chr14	90721500	95741033	55
chr14	100397006	100645293	3
chr14	101274637	101488936	3
chr14	102676732	102967034	5
chr15	25118923	25166966	1
chr15	25582420	25596966	1
chr15	25659832	25750231	1
chr15	28123663	28178425	1
chr15	28559343	28559402	1
chr15	29210676	29210720	1
chr15	30401427	30401486	0
chr15	30819465	30819509	0
chr15	35287652	35492630	0
chr15	36824194	39572605	8
chr15	48728235	48793803	1
chr15	51568887	52786419	13
chr15	55571230	55914205	7
chr15	57860148	59938776	17
chr15	64741035	66267777	27
chr15	69122913	69378625	2
chr15	72662932	72670877	1
chr15	72963970	74115678	9
chr15	74399212	75535330	25
chr15	75889302	75919237	1
chr15	76298495	76342128	1
chr15	98907913	98907972	0
chr15	99470034	99507759	1
chr15	99878488	99878547	1
chr16	223658	225684	1
chr16	230541	230585	1
chr16	1866284	1917328	3
chr16	2075886	2138687	3
chr16	2544805	2610461	7
chr16	2900735	3264623	19
chr16	3776715	3777121	1
chr16	3800306	3809010	1
chr16	3911795	3927321	1
chr16	4586132	4694962	4
chr16	6377244	6377303	1
chr16	8771060	9656566	6
chr16	15234433	15256745	0
chr16	15551302	15867954	5
chr16	27323067	28334665	7
chr16	28861531	29031059	7
chr16	29182141	29182196	0
chr16	29238593	29260900	0
chr16	29330562	29331350	0
chr16	50818240	51707107	2
chr16	55491389	55600627	3
chr16	66728083	67506926	36
chr16	75575400	76757245	9
chr16	78824347	79188037	2
chr16	79489044	81142933	8
chr16	83050477	83289026	1
chr16	84741144	85121415	4
chr16	85586582	85748397	3
chr16	88709698	88716102	1
chr16	89220725	89261894	2
chr17	547520	726714	6
chr17	1229103	1248811	1
chr17	1271895	1279570	1
chr17	1965723	2096909	1
chr17	2260361	2288806	2
chr17	2430804	2430805	0
chr17	2496180	2512300	1
chr17	2826023	2855558	1
chr17	6862297	6862369	1
chr17	7381514	7394448	3
chr17	7654122	7942140	11
chr17	10795576	10803633	0
chr17	15162481	15422955	5
chr17	15855385	15856310	1
chr17	17691726	17700497	1
chr17	17980441	18122719	3
chr17	29550192	29573353	1
chr17	35958761	36061297	3
chr17	42011535	42839745	27
chr17	43032693	43377096	9
chr17	43706886	43706945	1
chr17	43751674	44129244	5
chr17	47215226	47406759	5
chr17	47438517	47458535	2
chr17	48051897	48346801	8
chr17	54760866	54884970	1
chr17	55496167	56162300	8
chr17	59209629	60226090	8
chr17	62630889	64222315	8
chr17	65580340	65683004	1
chr17	66416655	66636016	5
chr17	73937588	73956296	1
chr18	180230	293736	2
chr18	2547397	2994134	5
chr18	12159445	12739784	8
chr18	13298774	14081887	6
chr18	18544687	22517638	22
chr18	26945022	28816268	3
chr18	38298714	38974318	0
chr18	43121664	43724104	7
chr18	52759345	52961970	1
chr18	53007161	53167757	1
chr18	53242819	53326230	1
chr18	58759788	61288989	15
chr18	61513707	64226011	7
chr18	66697488	67350193	2
chr18	76652487	77111148	2
chr18	77682576	77967869	8
chr19	786550	819679	2
chr19	945098	995557	2
chr19	4039156	4039215	1
chr19	4934897	6501653	37
chr19	10425934	11000364	22
chr19	11338618	11338677	1
chr19	13145480	13336101	7
chr19	13366073	13373548	1
chr19	13470613	13519400	1
chr19	13644739	14159806	14
chr19	14265774	14265833	1
chr19	18534867	18573963	3
chr19	46961379	47103283	5
chr19	47162048	48186836	23
chr19	56874577	56874776	1
chr2	6671304	9793036	12
chr2	11955366	11964758	1
chr2	16904863	20200817	13
chr2	26555839	26662525	3
chr2	31593047	32312698	4
chr2	40965422	42181826	1
chr2	42226554	43142884	7
chr2	44531130	44552898	2
chr2	47605111	47627963	1
chr2	47630331	47635694	1
chr2	48861903	48988580	3
chr2	50725729	50758351	1
chr2	50775890	50792676	1
chr2	50851432	50870064	1
chr2	50937444	50937503	1
chr2	51142849	51158300	1
chr2	51172123	51172182	1
chr2	51180561	51180620	1
chr2	51226170	51226229	1
chr2	51237000	51251498	1
chr2	57741796	58090956	0
chr2	61198769	61319645	3
chr2	61742573	61848845	1
chr2	63539134	63838944	2
chr2	73088191	73219259	3
chr2	96766560	97695409	18
chr2	100994972	101401515	3
chr2	102327287	102951316	7
chr2	128198135	129129278	11
chr2	140944090	141350107	1
chr2	142424106	143602728	1
chr2	145257682	145263446	1
chr2	146228621	146949061	0
chr2	147081759	147285812	0
chr2	148347892	148471399	0
chr2	148540685	148603231	1
chr2	148743880	148955720	2
chr2	149198443	149248198	1
chr2	149674855	149804989	1
chr2	152788858	154131140	5
chr2	159238900	160276245	6
chr2	164922548	165325476	0
chr2	166900946	166936297	1
chr2	171300729	172100119	7
chr2	172369557	172914965	6
chr2	175499230	176423918	5
chr2	176940017	177020985	9
chr2	186892199	187054621	0
chr2	189853361	189861125	1
chr2	190693680	190718652	1
chr2	195379883	196233334	0
chr2	199360964	199390216	1
chr2	200223435	200237265	1
chr2	201385684	201924095	8
chr2	202402014	202761492	5
chr2	203496151	203496210	0
chr2	203875455	204430934	5
chr2	205771566	205794583	1
chr2	207923610	207943718	1
chr2	209043989	210196206	4
chr2	213479146	215536602	3
chr2	222252139	222492336	1
chr2	224857148	224926273	1
chr2	227842845	227985946	2
chr2	228878865	229152658	1
chr2	235815106	235885068	1
chr2	236177412	236247812	0
chr2	237684405	237795242	0
chr2	239966964	240365384	3
chr2	241110554	241349904	0
chr2	242188710	242344282	3
chr20	3039877	4168363	24
chr20	6317254	6892377	1
chr20	9531622	11009342	7
chr20	17753416	17890976	0
chr20	23436433	24861469	10
chr20	29842786	31163090	28
chr20	32020169	32060886	1
chr20	33873527	34332759	14
chr20	49398527	49819103	5
chr20	53211427	54450462	1
chr20	61830372	61963075	5
chr20	62080183	62156333	3
chr20	62838038	62872839	1
chr21	15499847	15707444	2
chr21	16343938	18565607	2
chr21	25665145	25851449	0
chr21	32711701	33683830	7
chr21	34997018	35178720	3
chr21	35292816	36118212	10
chr21	38781072	38781131	1
chr21	45665972	45757659	4
chr22	18570312	18591860	1
chr22	18938161	18942804	0
chr22	18962313	18984519	0
chr22	18999803	18999862	0
chr22	19358153	19584890	6
chr22	20279766	20306317	1
chr22	20402633	20402677	0
chr22	20659547	20659606	0
chr22	20708890	20708934	2
chr22	20718170	20718227	1
chr22	20754422	20942862	4
chr22	20958984	20996250	0
chr22	21025654	21025713	0
chr22	21300290	21331188	2
chr22	21505386	21505417	0
chr22	21798705	21798755	1
chr22	21808950	21809009	0
chr22	21811979	21914178	2
chr22	28837023	29156338	3
chr22	29252132	29873532	10
chr22	29998464	30035142	1
chr22	33776857	33809338	1
chr22	34150132	34150188	1
chr22	34153740	34182300	1
chr22	37255072	38065922	20
chr22	38390099	38398389	1
chr22	42593929	42810963	2
chr22	47630451	47701314	0
chr3	4420412	4623515	2
chr3	8361812	8412059	0
chr3	8623464	8623723	0
chr3	9436558	9437652	0
chr3	9937745	9997855	4
chr3	10061464	10262646	5
chr3	18221205	19552092	3
chr3	36870006	36870931	1
chr3	46768104	47009805	8
chr3	49498433	50787353	40
chr3	50856276	51245158	1
chr3	54079045	55348528	2
chr3	64746924	64870197	0
chr3	67834576	68514983	1
chr3	70467232	70538306	0
chr3	71366497	71487572	1
chr3	107961419	108984343	8
chr3	114737921	115382196	2
chr3	118836013	119749869	17
chr3	121643994	122232245	9
chr3	134946293	136613340	7
chr3	138665250	138665683	1
chr3	139788493	140783286	4
chr3	144038673	144187581	0
chr3	150860141	154649206	18
chr3	167336627	167406415	2
chr3	185638668	185695671	1
chr3	187164019	187178796	0
chr3	188080347	188136716	1
chr3	188983160	189484877	2
chr3	190385452	190556841	0
chr3	194059263	194130145	4
chr3	194145225	194749862	4
chr4	1678526	1921232	7
chr4	2233417	2327204	4
chr4	5457355	5608810	3
chr4	9947818	10005819	1
chr4	14062753	14501384	0
chr4	14661388	15627196	4
chr4	16926645	17279636	0
chr4	23863623	26733784	15
chr4	44579695	45200700	3
chr4	55064768	55968559	4
chr4	67708126	67857207	0
chr4	73127975	73179410	1
chr4	76378321	77525763	21
chr4	82723161	82723361	1
chr4	83169845	84253748	12
chr4	85498672	86438461	3
chr4	93531564	94575625	1
chr4	95876118	99888394	7
chr4	106699504	111128029	25
chr4	119281458	121845311	11
chr4	126039775	127252263	1
chr4	141797407	143352528	4
chr4	144659362	145238191	3
chr4	149277637	149435179	1
chr4	151892289	152003402	1
chr4	155493915	155511898	1
chr4	159309080	161372576	7
chr4	173121379	173121579	1
chr4	173422525	173422584	1
chr4	174675826	174742050	0
chr4	179470626	179693970	0
chr4	182500779	182573528	0
chr4	186958290	187021353	1
chr4	187108903	187192748	4
chr5	2180875	2324057	0
chr5	2886277	2913319	0
chr5	3075726	3404358	0
chr5	3503104	3557056	0
chr5	7671046	8681553	4
chr5	8824418	8872621	0
chr5	10212992	11347262	9
chr5	13609881	13624106	0
chr5	36834932	36906436	1
chr5	37016145	39383383	13
chr5	49757934	50399675	1
chr5	60180775	60428760	3
chr5	73980969	73994557	1
chr5	76313934	77485892	7
chr5	86672700	86904060	2
chr5	88039877	88045439	1
chr5	88062497	88075652	1
chr5	88232587	88254499	0
chr5	88377169	88564477	0
chr5	89523963	90412409	5
chr5	90682369	91633081	0
chr5	92414689	92528869	0
chr5	92933949	93437723	2
chr5	112170648	112221936	5
chr5	116012818	116150771	0
chr5	120075325	120102513	0
chr5	125794639	125843436	1
chr5	127777365	127822042	1
chr5	129533944	130093508	0
chr5	130962196	132021855	16
chr5	132151895	132209659	5
chr5	132866925	134183368	16
