chr1	2043653	2172682	5
chr1	3354713	8231974	41
chr1	3388727	7903007	36
chr1	3628652	4087427	7
chr1	4263499	5423945	1
chr1	4859379	6189735	4
chr1	5334068	9389984	37
chr1	8018845	8044954	1
chr1	13782167	14134679	3
chr1	18674315	22839387	51
chr1	19316441	19826022	7
chr1	19419800	20389835	17
chr1	20700513	21062644	8
chr1	20809150	21598492	11
chr1	21668088	22187609	7
chr1	27133503	28011702	21
chr1	27927633	28215952	8
chr1	31239605	33825029	52
chr1	31594955	32867761	30
chr1	38574337	42793222	43
chr1	39826419	41366489	28
chr1	45303803	45307152	1
chr1	50688218	62084045	77
chr1	54203885	61905320	44
chr1	54673099	55222631	9
chr1	92956486	93972848	8
chr1	103381480	103431911	1
chr1	110299252	119192827	86
chr1	117221744	119832652	14
chr1	153732039	154192279	14
chr1	153912047	153950752	5
chr1	154548165	155262692	33
chr1	162009840	167449900	31
chr1	164005836	171221216	52
chr1	169593222	169713184	4
chr1	184857562	186591462	12
chr1	192537006	193149179	8
chr1	197091967	197113811	1
chr1	198577644	199615846	1
chr1	200113731	203081206	43
chr1	216570037	217723148	3
chr1	220846877	223871214	16
chr1	224283990	228047249	32
chr1	230829506	230915958	3
chr1	235551307	237433932	14
chr1	235963632	236865492	8
chr1	236247458	236310073	1
chr1	243840526	245086749	9
chr1	243949931	244033798	1
chr10	14886416	15192429	9
chr10	24400270	25639569	7
chr10	25773402	27252237	6
chr10	27111945	30537855	16
chr10	27335614	30517820	15
chr10	28056899	30335014	8
chr10	55714219	55857931	1
chr10	68956325	81181813	103
chr10	74480386	77372132	38
chr10	76022993	76227760	1
chr10	86685248	89761821	18
chr10	88547275	88652138	1
chr10	98360775	99141797	9
chr10	102437474	102524276	1
chr10	102880104	103591665	12
chr10	102937062	103478866	5
chr10	102969339	103508138	5
chr10	103013426	103154850	1
chr10	103057520	103377947	4
chr10	103176029	103449332	4
chr10	103251585	103427933	4
chr10	104003098	105689488	31
chr10	113833852	117296684	22
chr10	116344641	118775418	13
chr10	120089648	120445385	3
chr10	123267259	123629597	2
chr10	131561314	133177605	4
chr11	6282812	6659230	15
chr11	10011063	16847353	35
chr11	17926636	19696051	27
chr11	22102205	22411095	2
chr11	22137148	25397242	8
chr11	26390509	35274523	47
chr11	31118027	31747631	4
chr11	31210842	31722681	4
chr11	31320870	31811619	5
chr11	31521964	31561279	2
chr11	31549640	31829141	2
chr11	31622079	32144347	3
chr11	31787166	31813634	2
chr11	31803509	32510988	4
chr11	31810497	31822417	1
chr11	31825724	31839168	2
chr11	34183241	36820677	19
chr11	43985277	46064560	18
chr11	44158143	46142690	16
chr11	44219317	44682116	3
chr11	47232210	47448882	8
chr11	62016992	62713565	36
chr11	62201358	62863475	34
chr11	62220043	62630253	30
chr11	66784014	67023899	4
chr11	68527728	68540732	1
chr11	71634297	79373069	84
chr11	71639842	76775568	62
chr11	71680927	77943941	81
chr11	101323715	103914833	22
chr11	103199536	103441625	1
chr11	104893427	106230213	9
chr11	107349817	108093259	13
chr11	113315168	120519630	96
chr11	116307142	117916946	20
chr11	117204668	127579051	144
chr11	119950851	125699001	73
chr11	120296802	124641109	50
chr11	122053151	125827872	64
chr11	125761210	128942286	20
chr12	875762	917034	1
chr12	885724	907501	1
chr12	1873430	4340910	17
chr12	2601894	4939008	26
chr12	2796078	2842333	1
chr12	6837831	7858216	30
chr12	11924167	13700709	20
chr12	12514722	15433522	29
chr12	12514722	15433522	29
chr12	12541776	15693356	30
chr12	16172099	17732435	4
chr12	32884789	33034791	3
chr12	39680812	40182822	4
chr12	53493442	54118309	23
chr12	53617808	54616234	30
chr12	61300950	62988901	3
chr12	70423094	70993235	3
chr12	70445085	71509975	5
chr12	76077478	80589429	13
chr12	80786877	81415313	5
chr12	80923887	81112850	3
chr12	80932263	81191865	4
chr12	100472357	100667758	4
chr12	112741234	113114331	4
chr12	112745336	113160772	4
chr12	114828057	114832670	1
chr12	116457223	116492163	1
chr12	116531212	116605386	1
chr12	120941871	122944265	36
chr12	121763677	122990076	23
chr12	121908803	122944265	19
chr13	29647457	37130151	30
chr13	29895591	37569485	34
chr13	30228271	33432383	16
chr13	30887946	39841818	40
chr13	31738184	35002873	11
chr13	32926238	33397752	4
chr13	35806613	41950091	35
chr13	37784441	39608336	6
chr13	38199035	39032633	2
chr13	39132754	48076997	48
chr13	41373641	44580310	18
chr13	44079532	50557804	44
chr13	48881438	51501609	21
chr13	91935136	92046713	0
chr13	91935331	92046713	0
chr13	99686621	101869748	12
chr14	21377022	22044608	22
chr14	21692670	21923767	4
chr14	21876973	21985341	4
chr14	23880114	23882492	1
chr14	24453274	25843700	48
chr14	28267736	29204879	0
chr14	36165220	36499370	2
chr14	37002653	37810624	5
chr14	37590543	38336191	5
chr14	38115849	39194638	3
chr14	52011564	55787316	29
chr14	55208170	55386966	2
chr14	57507754	67674948	64
chr14	58120131	64560246	41
chr14	58612740	61740337	27
chr14	59147175	59860886	1
chr14	60383769	67217521	42
chr14	62719418	66220134	22
chr14	74343775	78508765	67
chr14	75955395	80076675	35
chr14	79769657	79928269	1
chr14	90721500	95741033	55
chr14	97386607	100645293	13
chr14	100395811	101504294	13
chr14	100397006	101488936	13
chr14	100729173	102967034	20
chr15	25118923	25166966	1
chr15	25580017	25596966	1
chr15	25582420	25626982	1
chr15	25582420	25798470	1
chr15	25659832	25750231	1
chr15	28123663	28246288	1
chr15	35287652	40027263	11
chr15	36824194	41079736	35
chr15	47753041	52786419	39
chr15	48728235	48793803	1
chr15	55571230	55914205	7
chr15	57748274	62199484	24
chr15	57860148	63311614	27
chr15	64741035	66267777	27
chr15	67486919	69378625	16
chr15	72662932	72670877	1
chr15	72963970	74343898	13
chr15	72963970	75535330	39
chr15	75600108	76019966	11
chr15	75628556	75951011	8
chr15	75724505	75919237	3
chr15	75889302	76342128	10
chr15	98907913	99878547	7
chr15	99192760	99507759	1
chr15	99192760	99507759	1
chr16	223658	225684	1
chr16	223658	225684	1
chr16	223658	225684	1
chr16	230541	231196	1
chr16	1866284	2070967	16
chr16	2075886	2138687	3
chr16	2376841	3537106	49
chr16	2544805	3296579	35
chr16	2767953	4091021	44
chr16	3543167	4043346	7
chr16	3610565	4316797	7
chr16	3657088	3927321	4
chr16	3715836	3777121	3
chr16	3716024	3809066	3
chr16	3716036	3788580	3
chr16	3716036	3817969	3
chr16	3730456	3791328	2
chr16	3775056	3930121	1
chr16	3776703	4694962	16
chr16	3776715	3809010	1
chr16	3776715	3809010	1
chr16	3800306	3819723	1
chr16	3870523	4718348	16
chr16	3900967	3934582	1
chr16	3911795	3954193	1
chr16	6295159	6377303	1
chr16	6355478	6423271	1
chr16	8771060	9656566	6
chr16	15551301	15867954	5
chr16	28338667	29353391	24
chr16	28404153	29182196	23
chr16	28404153	29331350	23
chr16	28404153	29353391	23
chr16	28543104	29037107	16
chr16	28689085	29051191	12
chr16	28721799	29037107	11
chr16	28721799	29037107	11
chr16	28733739	29044776	11
chr16	28733739	29044776	11
chr16	28820743	29044776	9
chr16	28824794	29043901	9
chr16	28824794	29043960	9
chr16	28824794	29043960	9
chr16	28824794	29044776	9
chr16	28824794	29044776	9
chr16	28824794	29044776	9
chr16	28824794	29044776	9
chr16	28824794	29044776	9
chr16	28824794	29044776	9
chr16	28837450	29042118	9
chr16	28837450	29042118	9
chr16	28843754	29031071	9
chr16	28843754	29031071	9
chr16	28854629	29037107	8
chr16	28861531	29031059	7
chr16	28861531	29031059	7
chr16	28861531	29031059	7
chr16	28861531	29043960	7
chr16	47284555	54155388	27
chr16	48190504	52254286	18
chr16	49604464	53500977	15
chr16	49774718	51910531	11
chr16	50818240	55600627	16
chr16	64345179	68095914	73
chr16	66279791	67506926	46
chr16	66728083	67899348	50
chr16	75197804	78098537	24
chr16	78824347	83289026	18
chr16	79489044	81142933	8
chr16	88709698	88716102	1
chr16	89220725	89261894	2
chr17	295122	726714	7
chr17	1017065	1544906	10
chr17	1078112	1537789	10
chr17	1130776	1409842	7
chr17	1184475	1444918	6
chr17	1229079	1348455	2
chr17	1229103	1541349	7
chr17	1229103	1541349	7
chr17	1256332	1282325	1
chr17	1271895	1492475	6
chr17	2318075	2625846	4
chr17	2339361	2722122	4
chr17	2339561	2588596	2
chr17	2484513	2670859	2
chr17	2496180	2512300	1
chr17	6211224	8746266	110
chr17	6862297	8239002	87
chr17	7113664	7400253	32
chr17	7381514	8338842	53
chr17	7654122	10016286	49
chr17	10237826	10803633	10
chr17	17571035	18205309	13
chr17	17630064	17700497	1
chr17	17691726	18236686	15
chr17	17980441	18424702	11
chr17	27274843	30817038	46
chr17	28940866	30202298	14
chr17	28957752	30415399	16
chr17	28994990	30350877	16
chr17	28999834	30326958	15
chr17	29005171	30400885	16
chr17	29011937	30348421	16
chr17	29033863	30326952	15
chr17	29033863	30326952	15
chr17	29033881	30321643	15
chr17	29033882	30326958	15
chr17	29033882	30326958	15
chr17	29033882	30326958	15
chr17	29033882	30326958	15
chr17	29033882	30326958	15
chr17	29033882	30426780	16
chr17	29094212	30264505	15
chr17	29162822	30218667	13
chr17	29533283	29588731	1
chr17	29550192	29573353	1
chr17	34967870	36061297	9
chr17	35076189	36248926	9
chr17	35958761	36224189	3
chr17	37356126	43706945	219
chr17	41648246	42839745	36
chr17	42011535	42931393	30
chr17	43005866	43377096	10
chr17	43706886	44129244	5
chr17	46064252	47406759	28
chr17	46598247	47588570	26
chr17	47215226	50225170	46
chr17	47438517	48346801	18
chr17	54760866	56162300	14
chr17	55036106	56248486	13
chr17	58120809	60226090	15
chr17	58172700	60315303	14
chr17	58332553	60315303	13
chr17	58934659	60395826	9
chr17	59209629	64222315	53
chr17	62630889	65683004	16
chr17	66416655	69347376	13
chr17	73632431	73966825	16
chr17	73937119	73956296	2
chr17	73937588	73974614	1
chr18	148763	293736	2
chr18	2547397	6694866	16
chr18	10077654	14081887	25
chr18	12159445	12739784	8
chr18	13298774	14082028	6
chr18	18540281	26181841	30
chr18	18544687	22517638	22
chr18	18544687	22623421	22
chr18	26945022	28816268	3
chr18	39915139	44306423	14
chr18	41413445	43724104	8
chr18	43121664	44277320	11
chr18	49401798	53326230	9
chr18	51818220	53421512	7
chr18	51943823	55015023	7
chr18	51994667	53616240	4
chr18	52524987	58257864	23
chr18	52759345	52961970	1
chr18	52971100	53203910	1
chr18	53007161	53167757	1
chr18	53242819	54874694	4
chr18	58759788	61288989	15
chr18	61513707	64226011	7
chr18	66697488	67350193	2
chr18	74975665	78010032	15
chr18	76629005	78010032	14
chr18	76652487	77967869	14
chr18	77682576	78010032	8
chr18	77682576	78010032	8
chr19	839492	995557	8
chr19	2926236	4051633	33
chr19	3338022	4833151	49
chr19	3437994	4039215	22
chr19	3554633	4690977	42
chr19	4008558	4763171	26
chr19	4934897	6501653	37
chr19	9678768	14853426	172
chr19	9846119	11338677	49
chr19	10267082	11000364	29
chr19	10425934	14159806	127
chr19	11338618	14642947	113
chr19	11628640	13336101	71
chr19	11635978	14265833	91
chr19	12242867	14862610	85
chr19	12691241	14853485	69
chr19	12961409	13401768	18
chr19	13085208	13519400	8
chr19	13145480	13394500	7
chr19	13366073	13373548	1
chr19	13470613	13616746	1
chr19	13644739	15481900	49
chr19	18033043	18573963	20
chr19	18534867	18796031	11
chr19	45474677	48760659	99
chr19	46099131	47103283	34
chr19	46961379	48186836	31
chr19	47162048	49553707	81
chr2	11955366	11964758	1
chr2	16904863	21823606	22
chr2	26555839	26662525	3
chr2	31591498	32312698	4
chr2	42226554	43142884	7
chr2	44531130	44552898	2
chr2	47033357	50792676	21
chr2	47605111	47627963	1
chr2	47630263	47643568	1
chr2	47630331	47635694	1
chr2	48861903	48988580	3
chr2	50680795	50892906	1
chr2	50680795	50937503	1
chr2	50712339	50758351	1
chr2	50725729	50937503	1
chr2	50802121	50937503	1
chr2	50811167	50870064	1
chr2	50814676	50957455	1
chr2	50826550	50925896	1
chr2	51142849	51226229	1
chr2	51172123	51251498	1
chr2	61198769	61319645	3
chr2	61742573	62532983	5
