chr1	564435	649748	0
chr1	779733	1008286	3
chr1	1078536	1158683	1
chr1	2495137	2633368	0
chr1	2736695	2922757	0
chr1	10697093	10804053	0
chr1	12353332	13385572	0
chr1	16364253	16376855	0
chr1	16814372	17231817	0
chr1	25609479	25656992	0
chr1	30589668	31169396	0
chr1	37909461	38170090	1
chr1	44979717	45001279	0
chr1	49929425	50049480	0
chr1	64151170	64176502	0
chr1	65939484	66007500	1
chr1	69789895	69938097	0
chr1	72124095	72241965	1
chr1	76718950	77039352	0
chr1	79541360	79612216	0
chr1	81087249	82506486	0
chr1	97665736	98343102	0
chr1	102656654	102849723	0
chr1	103746487	104642037	0
chr1	106060371	106258498	0
chr1	106686815	106769435	0
chr1	108789087	108968534	0
chr1	120556740	120635392	1
chr1	120767793	120921239	0
chr1	121158554	121349803	0
chr1	142594227	142642753	0
chr1	142663112	142907112	0
chr1	143134063	143284670	0
chr1	143391916	143540851	0
chr1	143646652	143908838	0
chr1	144009907	144090824	0
chr1	144337916	146507577	3
chr1	146849965	146927600	0
chr1	147228667	147248718	1
chr1	147505013	149875819	0
chr1	151333124	151399960	0
chr1	152499180	152702192	11
chr1	153613593	153724866	1
chr1	157230055	157351515	0
chr1	160029416	160187302	3
chr1	161501808	161537484	0
chr1	161559766	161618874	0
chr1	171922237	172133785	1
chr1	174468168	174656796	0
chr1	176712791	176781116	1
chr1	183861204	184091272	0
chr1	187644027	187745698	0
chr1	188205949	188574502	0
chr1	188736609	188849004	0
chr1	189093350	189957275	0
chr1	190484823	191590282	0
chr1	191689637	191826625	0
chr1	193983247	194067135	0
chr1	194779033	195627237	0
chr1	196011881	196208885	0
chr1	196738927	196898635	0
chr1	208786440	208980535	0
chr1	215452796	215526068	0
chr1	218693490	218776969	0
chr1	224079085	224180364	0
chr1	229122568	229295677	0
chr1	231715133	231813921	1
chr1	238676252	238753428	0
chr1	243684045	243694734	0
chr1	245151901	245665521	1
chr1	245747724	246655416	1
chr1	247200511	247264759	0
chr1	247695693	249189747	0
chr10	226083	291562	0
chr10	1985245	3174004	0
chr10	6689655	6833210	0
chr10	9568299	9721038	0
chr10	15611468	16818795	1
chr10	16939938	16996953	0
chr10	17809523	18273895	0
chr10	19446590	19810710	0
chr10	21195183	21199560	1
chr10	35055358	35473340	2
chr10	37443505	37494966	0
chr10	38240258	38356008	0
chr10	42614423	42853111	0
chr10	45247685	45331277	0
